-8,49,1.6327727515488142,8.185806146427808,281.22555467390976
-8,50,1.5499005096591083,7.961782128360852,271.54019287697986
-8,51,1.2927769707327494,7.713646961882381,254.6254692220832
-8,52,0.8315183645130771,8.126036706137272,208.87144077883235
-8,53,0.6643151264992218,8.209073404644917,200.71157719656975
-8,54,0.5460267113254189,8.192048837244789,283.5644779808954
-8,55,1.06715114291818,8.052455771050143,302.3717917416913
-8,56,1.3212666478469193,8.258689954832606,294.2833414716025
-8,57,1.2730294732505265,8.251666272469253,289.6473815118869
-8,58,1.2443820230719933,8.248683828241829,257.85905026398507
-8,59,1.4299102145451217,8.745787568285165,263.2354426709799
-8,60,1.3891349299600209,8.705307046723837,254.5629825739311
-7,49,1.5887773445844906,8.144413594470047,274.72852259895626
-7,50,1.5212763374736777,8.024036065248573,265.60739463484606
-7,51,1.281399204992828,7.619026429029207,255.08038575395977
-7,52,0.7702687917722099,8.235679532761619,209.61853389080474
-7,53,0.43138000885036776,7.412414853358561,167.17684713278604
-7,54,0.39677339243751336,3.5743865245521405,175.94928586687826
-7,55,0.6877871028778955,7.79105947294534,302.9517502365185
-7,56,1.1332787484359264,8.261300248725853,284.3504364146855
-7,57,0.5050289925840021,7.282534386730552,236.5334559160131
-7,58,0.7206504562517166,6.42656765190588,239.55629902035585
-7,59,1.3851466338084049,8.817146084475235,257.0042191839351
-7,60,1.3985185476241342,8.736179799798578,233.56479079561754
-6,49,1.5404005020294809,8.171140278328807,273.41506698812833
-6,50,1.316525696584979,7.794534623249001,264.8730735190893
-6,51,1.2671453138828699,7.385158772545549,254.7291558580279
-6,52,0.9162890560625018,7.360051728873563,228.30300302133242
-6,53,0.526824953459273,5.147240600299081,155.06604205450606
-6,54,0.3398768044068728,3.5599041108432266,186.17155217139197
-6,55,0.4681385464033937,6.33637623218482,277.96443830683313
-6,56,0.35456004516739403,6.186242400891141,257.33072908719134
-6,57,0.45590208136234633,7.6806723456526385,280.13444166386915
-6,58,0.614650234992523,6.800023133030183,24.95098727378155
-6,59,1.3062626880703145,8.806044473097934,236.87967314676354
-6,60,1.4211473433637503,8.863801156651508,223.30386516922513
-5,49,1.405525223548082,8.1922794656209,271.1745429853206
-5,50,0.30812820825830867,2.6007888348033084,243.32012390514848
-5,51,1.1490094988860744,7.532278710287789,253.76809747611924
-5,52,0.7109642246772667,5.890382885219886,262.38905758842736
-5,53,0.7038954741050447,5.9357904675435655,247.4395046845912
-5,54,0.6196420712912382,4.229931958983124,251.06070894497512
-5,55,0.4576427579577014,4.923897984252449,244.70746482741782
-5,56,0.14475032044434952,2.195270767845698,226.93461409344764
-5,57,0.1759997329630421,5.477149250770593,255.30533768730734
-5,58,0.6237777947325054,8.024507805108797,254.97065645313887
-5,59,1.2993982665486619,8.730702375865963,217.5431455427717
-5,60,1.4387739570299387,8.793894550920133,251.26135288552504
-4,49,1.184019600512711,8.088931745353559,275.66513565477464
-4,50,1.034660237434004,6.7692971434675115,243.6793877986999
-4,51,0.7940589007232888,6.934710104678487,250.87681966612755
-4,52,0.6689474471266823,5.964283555101169,248.98979155858032
-4,53,0.40427666554765473,4.745417828913236,240.9312112796411
-4,54,0.5667777489547411,3.796041360209968,242.43260750144964
-4,55,0.33739899136326185,3.3938411969359423,209.72022919400615
-4,56,0.17212524033326213,4.350545358134709,233.6506927701651
-4,57,0.4829226584673605,5.575910611285745,64.9552827539903
-4,58,0.43213783684804835,5.4208235114597,73.35074159978026
-4,59,1.2370158314767905,8.520033837397381,235.77887813959168
-4,60,1.418522103030488,8.627029679250466,235.47914822840053
-3,49,0.9803914761803032,7.966541459395122,281.12427137058626
-3,50,1.0654027069917906,6.70302293465987,247.93644520401622
-3,51,0.5033840144047365,5.274568430127873,262.27067629016994
-3,52,0.24525176244392224,2.578407399212623,227.7845011749626
-3,53,0.44492780083620714,3.493194853053377,263.5983458967864
-3,54,0.17013367870113222,2.424662137211219,225.67588579973753
-3,55,0.2905171132541887,3.2651767708365123,205.03510391552476
-3,56,0.24113414410840175,4.742162823877682,101.58186590166936
-3,57,0.6793889202551349,6.135540849024934,57.11423841059602
-3,58,0.7911620838038269,6.116283379619739,68.16153447065645
-3,59,0.688798402356029,5.962758262886441,224.36428418836022
-3,60,1.379650440992462,8.517926732688375,239.68532364879303
-2,49,0.6052640308847316,6.347656056398206,263.12825403607286
-2,50,0.9246613742484817,6.3282727896969515,245.9578844569231
-2,51,0.881379825739311,5.456990234076967,233.89789269692065
-2,52,0,0,0
-2,53,0,0,0
-2,54,0.8712771767326885,6.820643406476028,24.748283333841975
-2,55,0.9899820093386639,6.876801416058839,26.78074739829707
-2,56,1.0295313196203497,7.010901333658865,24.720404675435653
-2,57,0.8685381328775904,6.71116830957976,43.974120303964355
-2,58,1.0971461302529986,6.693682485427411,58.057100131229596
-2,59,1.0141497390667442,6.662033982360302,136.69345683156834
-2,60,1.1267790154728843,8.264041581469161,268.67157506027405
-1,49,0.4892801370281076,3.222227477340007,243.81294442579429
-1,50,0.887651951658681,5.664429975280007,250.58759575182347
-1,51,0.9378134403515734,5.38268072298349,238.89572588274785
-1,52,0,0,0
-1,53,0,0,0
-1,54,1.030767639698477,6.763311288796655,70.19798120059815
-1,55,1.0899015015106663,6.832410695211645,36.582293160802024
-1,56,1.242662038026063,6.9720194860683,61.50567644276252
-1,57,1.279030022583697,6.865794152653583,63.190069277016505
-1,58,1.302026093325602,6.737522843104342,93.42007965330974
-1,59,1.2878911786248362,7.152559572130498,111.77268288216801
-1,60,0.8074152958769492,6.969676511429182,79.85443433942687
0,49,0.6102739722891934,4.155182157353435,273.30925168614766
0,50,0.8991590395825068,5.176409848323009,246.77007354960784
0,51,0.9800629978331858,5.39853642384106,242.20950956755274
0,52,0.3041373256630146,3.284664868617817,168.9551072725608
0,53,0.22875542466505938,3.7949091845454275,161.3666875209815
0,54,0.9107644123661001,6.517440473647267,38.20220801416059
0,55,1.1934032181768244,6.8586708807641825,161.01998962370675
0,56,1.2126411862544635,6.901808870204779,158.0321665089877
0,57,1.266146946623127,6.760150631733145,147.9747688222907
0,58,1.3557749794000062,6.629148472548602,122.93478957487719
0,59,1.4032620853297526,7.533552407910397,130.7073046052431
0,60,1.2670237510299998,7.659784752952666,87.33319345683157
1,49,0.7903964964751122,4.981418797875912,257.08984649189733
1,50,0.7772651219214454,5.094285180211799,255.26825769829398
1,51,0.8203914838099309,4.879884655293436,228.41712698751795
1,52,0.3963828394421217,4.038159222693563,169.77684102908415
1,53,0.6987820749534592,5.980563821832942,166.5013046662801
1,54,1.079038438062685,6.358432691427351,183.1926557206946
1,55,1.1521623737296671,6.695800073244423,191.40930661946473
1,56,1.1673991134372996,6.831907506027406,181.47990356151004
1,57,1.2484065294351023,6.735153660695213,185.7495269631031
1,58,1.3420254448072755,6.76355240028077,179.4394054994354
1,59,1.3921429639576404,7.743508095034639,151.83527634510332
1,60,1.3541377605517748,7.740410336619161,148.1683400982696